GID_0,lon,lat,oppc
BRA,-49.068,-11.7279,264
BRA,-48.46,-11.2329,262
BRA,-47.7726,-8.39293,264
BRA,-47.4864,-5.77267,260
BRA,-48.1072,-8.37982,265
BRA,-48.6895,-8.57172,259
BRA,-48.589,-12.6509,258
BRA,-49.0643,-8.11951,262
BRA,-49.6199,-10.7906,271
BRA,-47.538,-10.368,260
BRA,-48.3565,-9.74996,266
BRA,-46.6738,-9.59002,256
BRA,-47.8582,-6.17794,255
BRA,-49.6553,-9.79377,268
BRA,-47.5125,-5.95169,256
BRA,-48.393,-9.56556,267
BRA,-48.5922,-9.52907,266
BRA,-48.1114,-10.7611,251
BRA,-48.9941,-10.0075,262
BRA,-47.5464,-6.61658,253
BRA,-47.7223,-11.7034,259
BRA,-47.6643,-6.37496,251
BRA,-48.4252,-7.63171,258
BRA,-48.9125,-10.5651,266
BRA,-47.6785,-9.97063,263
BRA,-46.5713,-12.9217,255
BRA,-46.6325,-11.826,248
BRA,-47.9242,-7.84786,266
BRA,-48.4026,-13.0447,250
BRA,-48.8823,-10.175,265
BRA,-47.8734,-12.6167,258
BRA,-49.367,-7.53919,261
BRA,-48.1729,-8.97034,265
BRA,-48.5395,-12.0254,265
BRA,-48.9327,-8.5932,261
BRA,-48.7638,-8.72463,256
BRA,-47.5726,-11.1311,254
BRA,-48.2958,-6.77302,260
BRA,-49.1876,-10.442,269
BRA,-46.4825,-12.0853,249
BRA,-47.5276,-10.7481,258
BRA,-47.0621,-11.618,257
BRA,-48.408,-10.7027,261
BRA,-47.8111,-5.39281,266
BRA,-48.5062,-8.5406,255
BRA,-48.8957,-10.424,266
BRA,-47.2421,-8.7227,259
BRA,-46.8847,-11.3949,251
BRA,-48.5245,-9.34425,264
BRA,-47.888,-9.35002,265
BRA,-49.9242,-12.538,267
BRA,-48.7165,-7.15803,261
BRA,-47.7887,-8.8046,263
BRA,-48.9161,-10.8617,265
BRA,-48.1216,-11.4474,260
BRA,-47.8033,-10.2746,261
BRA,-47.6684,-6.44438,250
BRA,-47.5743,-5.56305,263
BRA,-48.2352,-12.7458,259
BRA,-48.2353,-11.9743,260
BRA,-48.1694,-11.1471,258
BRA,-46.437,-12.4026,255
BRA,-46.9797,-12.1873,262
BRA,-49.0896,-12.7949,263
BRA,-48.3558,-10.24,269
BRA,-47.4224,-6.32447,251
BRA,-47.9601,-6.85274,253
BRA,-47.5004,-4.94714,256
BRA,-43.3275,-4.13631,271
BRA,-43.4689,-4.62621,273
BRA,-45.4706,-4.16598,272
BRA,-44.446,-4.213,273
BRA,-45.8421,-3.66689,272
BRA,-45.9303,-9.10273,260
BRA,-46.0024,-1.67524,266
BRA,-46.7473,-5.56913,255
BRA,-44.6126,-3.26269,273
BRA,-43.1014,-3.67577,269
BRA,-45.6589,-2.94644,271
BRA,-46.0032,-4.88347,260
BRA,-44.7665,-3.45214,274
BRA,-44.062,-2.83939,270
BRA,-44.7832,-4.22447,274
BRA,-44.3164,-2.96452,271
BRA,-45.1328,-1.6965,269
BRA,-46.0372,-7.53214,262
BRA,-43.0261,-6.74463,275
BRA,-45.2485,-5.49682,263
BRA,-42.8232,-2.75863,273
BRA,-43.5122,-3.15485,268
BRA,-45.3075,-3.72618,273
BRA,-44.5577,-7.21037,267
BRA,-44.7842,-2.44162,271
BRA,-46.3002,-1.77614,266
BRA,-45.606,-3.54129,273
BRA,-46.8641,-4.47638,263
BRA,-45.0326,-4.37311,272
BRA,-42.7527,-3.67796,272
BRA,-45.581,-4.334,265
BRA,-42.9179,-3.94169,271
BRA,-43.8353,-5.83239,268
BRA,-46.4409,-4.32375,264
BRA,-47.0131,-5.59823,253
BRA,-45.7161,-1.43265,267
BRA,-44.383,-3.63757,273
BRA,-44.328,-4.7236,270
BRA,-43.3617,-4.86505,273
BRA,-44.5281,-2.00027,270
BRA,-44.8254,-2.19831,270
BRA,-46.0345,-2.44891,267
BRA,-46.1228,-2.12696,266
BRA,-43.3538,-3.73875,271
BRA,-47.7781,-5.17465,264
BRA,-43.8924,-4.45562,273
BRA,-43.0108,-4.25245,271
BRA,-44.2543,-6.03199,267
BRA,-44.1244,-4.13442,272
BRA,-44.8644,-1.81475,270
BRA,-47.4217,-5.54637,262
BRA,-44.4409,-5.03518,268
BRA,-44.6926,-4.87938,270
BRA,-46.6786,-6.96508,254
BRA,-44.8979,-6.16207,261
BRA,-46.1916,-6.44017,252
BRA,-46.1749,-6.95983,248
BRA,-44.1565,-5.72792,268
BRA,-44.3013,-5.1475,269
BRA,-44.2469,-5.31897,269
BRA,-44.0774,-5.47835,269
BRA,-45.6619,-3.43245,272
BRA,-45.8777,-2.12899,267
BRA,-44.3358,-5.40547,267
BRA,-46.1462,-5.81367,261
BRA,-43.4649,-2.59828,272
BRA,-44.8558,-4.6625,272
BRA,-45.7877,-5.14252,264
BRA,-44.3508,-3.40202,272
BRA,-47.5235,-4.45293,262
BRA,-44.2153,-5.82282,264
BRA,-45.6356,-5.36237,261
BRA,-47.4064,-5.44363,262
BRA,-46.09,-1.83888,266
BRA,-45.1319,-4.56974,270
BRA,-43.5333,-6.05023,266
BRA,-45.3816,-4.98893,263
BRA,-47.0293,-6.18539,253
BRA,-44.4646,-4.51837,272
BRA,-45.1451,-7.08111,267
BRA,-42.2117,-3.39232,271
BRA,-45.4531,-4.62806,267
BRA,-45.8507,-2.24078,267
BRA,-43.1112,-3.62035,270
BRA,-45.035,-3.09849,272
BRA,-43.2018,-5.51359,266
BRA,-44.5468,-3.6244,272
BRA,-42.6131,-3.57443,272
BRA,-44.3683,-6.37454,265
BRA,-44.7787,-2.07094,269
BRA,-45.2496,-3.48125,273
BRA,-47.0673,-5.83067,253
BRA,-43.9134,-3.46788,272
BRA,-46.2607,-7.12263,250
BRA,-44.0471,-6.73047,270
BRA,-45.6953,-2.84227,270
BRA,-45.1163,-4.13417,274
BRA,-44.9897,-2.99295,272
BRA,-44.8933,-2.64433,271
BRA,-43.9792,-6.4264,264
BRA,-43.1011,-5.67365,271
BRA,-43.7755,-6.17745,261
BRA,-44.0745,-6.60296,263
BRA,-42.5258,-2.72094,273
BRA,-45.2398,-4.44485,271
BRA,-44.6006,-4.56482,273
BRA,-45.3493,-2.97272,271
BRA,-45.1768,-3.27674,273
BRA,-44.3369,-4.37459,272
BRA,-45.0788,-2.52224,272
BRA,-45.1759,-3.89315,273
BRA,-44.2216,-3.72041,273
BRA,-44.9432,-4.74626,270
BRA,-47.3962,-6.34149,252
BRA,-44.5842,-1.85925,270
BRA,-44.495,-5.2898,269
BRA,-45.82,-2.38991,269
BRA,-45.3595,-2.58799,271
BRA,-44.0234,-3.40787,271
BRA,-46.6225,-7.35819,257
BRA,-47.3888,-5.93067,258
BRA,-45.3515,-7.13447,264
BRA,-44.5638,-5.49671,267
BRA,-45.29,-2.24426,271
BRA,-45.69,-4.06873,272
BRA,-45.7801,-2.51123,269
BRA,-42.5688,-3.49308,270
BRA,-44.3211,-3.14241,272
BRA,-42.4064,-3.109,269
BRA,-43.238,-2.50068,272
BRA,-44.3653,-4.86613,269
BRA,-43.5287,-3.33515,270
BRA,-44.8289,-2.69781,272
BRA,-42.4191,-3.37223,271
BRA,-44.6509,-6.81471,260
BRA,-44.3822,-5.58095,265
BRA,-44.8092,-7.07535,267
BRA,-47.389,-5.12584,256
BRA,-46.2507,-3.5503,269
