GID_0,lon,lat,oppc
BRA,-47.389,-5.12584,6868
BRA,-42.8668,-6.25159,8479
BRA,-47.0594,-6.45634,8683
BRA,-43.8163,-5.10821,6890
BRA,-43.7036,-6.4934,8703
BRA,-44.2825,-2.53874,4039
BRA,-45.4809,-7.02183,9621
BRA,-47.2959,-5.4461,7316
BRA,-46.7033,-5.87601,8000
BRA,-44.1919,-6.47839,8700
BRA,-45.7536,-8.4662,11485
BRA,-42.8329,-5.09769,6896
BRA,-44.6444,-5.25476,7106
BRA,-43.3878,-3.20642,4730
BRA,-43.917,-3.53639,5096
BRA,-44.9912,-3.20451,4721
BRA,-44.8643,-3.45125,4905
BRA,-45.6553,-3.27014,4717
BRA,-41.0831,-8.21954,11282
BRA,-42.6664,-5.79676,7797
BRA,-42.637,-5.88856,8025
BRA,-40.9282,-7.00039,9648
BRA,-40.8566,-7.24196,9881
BRA,-42.4612,-5.03888,6898
BRA,-43.777,-8.42418,11497
BRA,-42.74,-6.08786,8252
BRA,-43.0494,-9.18564,12641
BRA,-44.1889,-7.21276,9861
BRA,-41.7822,-6.11022,8258
BRA,-43.9563,-10.1345,13702
BRA,-42.1146,-6.51645,8943
BRA,-42.2922,-4.24468,5863
BRA,-42.0787,-4.0223,5670
BRA,-40.9688,-7.36652,10116
BRA,-40.7989,-8.14376,11052
BRA,-44.359,-9.07124,12406
BRA,-41.7859,-4.1337,5672
BRA,-41.3408,-2.93111,4381
BRA,-40.6366,-7.3314,9883
BRA,-41.8344,-8.38236,11508
BRA,-41.0315,-7.12827,9647
BRA,-42.1641,-4.8217,6476
BRA,-42.9517,-8.1111,11039
BRA,-41.944,-4.457,6065
BRA,-41.814,-8.49655,11509
BRA,-41.5499,-5.31869,7124
BRA,-41.9587,-4.5571,6270
BRA,-42.208,-5.09224,6899
BRA,-41.5942,-7.87638,10814
BRA,-42.5232,-8.81397,11963
BRA,-45.1633,-10.4333,14088
BRA,-45.1893,-10.6443,14279
BRA,-44.223,-8.82273,11953
BRA,-44.3002,-10.0326,13700
BRA,-42.6776,-5.35875,7343
BRA,-42.4348,-9.33939,12869
BRA,-41.6396,-6.95332,9410
BRA,-41.9697,-9.00516,12421
BRA,-42.2324,-3.88863,5480
BRA,-42.7912,-9.48342,12867
BRA,-42.918,-7.78793,10572
BRA,-42.6881,-6.62606,8939
BRA,-40.6146,-7.08173,9650
BRA,-41.3409,-7.15476,9645
BRA,-43.5594,-6.78285,9166
BRA,-41.7041,-6.665,8945
BRA,-41.7381,-6.82421,9177
BRA,-41.4687,-7.44336,10113
BRA,-43.0249,-7.59989,10338
BRA,-41.2075,-7.93063,10816
BRA,-42.1865,-3.50164,5106
BRA,-42.5746,-4.75146,6473
BRA,-44.2381,-10.3225,13898
BRA,-41.5342,-8.47673,11510
BRA,-41.5969,-4.38505,6067
BRA,-41.5653,-6.5076599999999996,8946
BRA,-43.9364,-7.25922,9863
BRA,-41.6641,-2.88438,4380
BRA,-43.8926,-7.11565,9630
BRA,-42.5507,-3.7149200000000002,5290
BRA,-42.7436,-5.68077,7796
BRA,-41.4173,-4.68295,6480
BRA,-42.6075,-5.562,7570
BRA,-41.026,-6.99275,9413
BRA,-45.3037,-9.75364,13288
BRA,-42.6773,-6.97023,9403
BRA,-42.173,-4.63019,6268
BRA,-42.6184,-3.97574,5478
BRA,-42.1283,-7.01915,9641
BRA,-41.7,-7.10303,9643
BRA,-44.63,-10.2166,13896
BRA,-41.7754,-2.90585,4379
BRA,-42.443600000000004,-5.86036,8026
BRA,-41.2408,-7.67231,10582
BRA,-41.1431,-8.13436,11050
BRA,-41.4482,-4.42585,6068
BRA,-41.4113,-6.23839,8488
BRA,-40.6083,-6.83002,9184
BRA,-41.7088,-3.93335,5483
BRA,-41.7716,-4.27157,5866
BRA,-44.1837,-6.96423,9394
BRA,-42.2046,-5.67265,7799
BRA,-44.5811,-9.47937,12856
BRA,-42.6842,-6.23115,8480
BRA,-44.9503,-10.1244,13696
BRA,-42.2814,-6.79581,9174
BRA,-43.0076,-9.05797,12414
BRA,-42.1172,-5.93485,8028
BRA,-41.6873,-8.23599,11278
BRA,-42.541,-7.2463,9871
BRA,-41.3415,-6.81203,9179
BRA,-41.8889,-6.94082,9408
BRA,-42.4459,-3.8186,5291
BRA,-42.2559,-8.35466,11506
BRA,-41.8308,-3.81411,5295
BRA,-42.5672,-7.48554,10106
BRA,-40.8246,-7.08391,9649
BRA,-41.3175,-6.81936,9180
BRA,-41.3165,-5.49729,7352
BRA,-42.7192,-5.92078,8024
BRA,-42.6987,-9.01241,12416
BRA,-44.06,-7.56803,10332
BRA,-41.7311,-4.91665,6689
BRA,-41.9075,-7.85294,10812
BRA,-42.2795,-6.59787,8942
BRA,-42.8583,-4.58571,6264
BRA,-44.5577,-7.23944,9859
BRA,-41.7375,-6.40301,8715
BRA,-42.9692,-9.238,12642
BRA,-39.0416,-7.34588,10127
BRA,-38.7055,-4.22083,5884
BRA,-39.448,-6.08911,8272
BRA,-40.5479,-3.58537,5116
BRA,-38.2743,-5.50894,7596
BRA,-39.8288,-3.36017,4936
BRA,-39.987,-6.76919,9188
BRA,-39.4359,-3.94506,5497
BRA,-38.3896,-3.89929,5503
BRA,-37.7679,-4.55826,6295
BRA,-38.8125,-4.36872,6084
BRA,-40.831,-4.74567,6484
BRA,-40.1359,-7.21319,9886
BRA,-39.0471,-4.41229,6082
BRA,-40.1653,-6.3165,8496
BRA,-39.8689,-6.8669,9420
BRA,-38.9742,-6.93349,9426
BRA,-38.9132,-5.30454,7140
BRA,-39.3021,-7.2982,9891
BRA,-38.6429,-4.28921,5885
BRA,-38.7741,-7.17188,9894
BRA,-41.1358,-3.02051,4562
BRA,-38.8812,-4.32598,5883
BRA,-38.1271,-4.17741,5888
BRA,-39.7337,-5.11258,6914
BRA,-38.9799,-7.48469,10128
BRA,-40.8544,-2.9005,4384
BRA,-40.3687,-7.06761,9651
BRA,-39.3155,-4.35162,6081
BRA,-38.9048,-4.45569,6083
BRA,-39.1912,-4.22514,5881
BRA,-40.476,-3.94858,5491
BRA,-39.2828,-7.02808,9658
BRA,-38.2412,-4.12967,5693
BRA,-39.8736,-6.12291,8269
BRA,-40.2,-4.64336,6280
BRA,-38.6619,-3.72797,5314
BRA,-39.0609,-6.60034,8961
BRA,-41.2435,-3.03571,4561
BRA,-39.1344,-4.83906,6705
BRA,-38.4986,-4.28873,5886
BRA,-40.6536,-5.16768,7130
BRA,-39.4103,-7.2153,9890
BRA,-38.3461,-6.02751,8278
BRA,-39.5651,-6.92146,9422
BRA,-40.2634,-3.79945,5304
BRA,-40.818,-3.75557,5301
BRA,-40.749,-4.04422,5678
BRA,-40.8372,-3.12788,4563
BRA,-39.2144,-6.88134,9424
BRA,-38.6404,-4.04057,5691
BRA,-40.4056,-4.40958,6074
BRA,-38.4707,-4.1209,5692
BRA,-38.7501,-4.80376,6496
BRA,-40.8911,-3.92403,5488
BRA,-38.6362,-4.96999,6708
BRA,-37.3531,-4.71206,6504
