GID_0,lon,lat,oppc
BRA,-40.6942,-16.1785,237
BRA,-43.4067,-21.0281,202
BRA,-43.0535,-20.1098,206
BRA,-43.3638,-18.7334,206
BRA,-42.8009,-20.5051,206
BRA,-41.4948,-15.9688,214
BRA,-42.8732,-19.6491,203
BRA,-42.0637,-16.8523,239
BRA,-42.5178,-20.6686,193
BRA,-45.1671,-19.9405,210
BRA,-46.9438,-19.5902,203
BRA,-45.5373,-20.2863,213
BRA,-42.8292,-21.6083,220
BRA,-42.5533,-17.8666,207
BRA,-43.9613,-19.2832,214
BRA,-40.5622,-15.8783,234
BRA,-43.4755,-19.9389,204
BRA,-43.7703,-21.2214,188
BRA,-43.0402,-20.2869,213
BRA,-43.0922,-19.8302,208
BRA,-43.9266,-19.9102,205
BRA,-42.4828,-19.2199,237
BRA,-44.0275,-20.4077,200
BRA,-40.58,-17.059,240
BRA,-41.7432,-15.61,214
BRA,-44.2008,-19.9668,213
BRA,-43.056,-21.7232,206
BRA,-43.8104,-17.1135,220
BRA,-45.2622,-19.7386,217
BRA,-42.3165,-19.836,210
BRA,-44.7543,-15.3231,233
BRA,-46.391,-21.6412,196
BRA,-44.4299,-16.2104,220
BRA,-43.2406,-20.8419,203
BRA,-42.7099,-19.0562,219
BRA,-44.2007,-20.151,210
BRA,-42.2552,-19.4231,227
BRA,-46.4221,-15.6218,235
BRA,-43.6704,-19.8826,199
BRA,-46.1494,-22.7515,160
BRA,-45.2699,-20.8932,203
BRA,-42.6223,-18.5248,200
BRA,-43.622,-20.9179,204
BRA,-42.5147,-17.6888,210
BRA,-46.0493,-20.6164,202
BRA,-43.7417,-20.8707,196
BRA,-42.1292,-19.7868,203
BRA,-43.4061,-20.0734,193
BRA,-43.4939,-20.6901,201
BRA,-41.6897,-20.0453,214
BRA,-43.3629,-20.9026,204
BRA,-44.2061,-17.082,222
BRA,-42.8008,-20.8535,211
BRA,-41.7945,-16.2963,216
BRA,-44.8945,-19.7456,218
BRA,-44.4181,-15.2892,233
BRA,-43.9931,-19.6282,216
BRA,-43.851,-20.4958,189
BRA,-43.7846,-20.6634,193
BRA,-41.4736,-19.1789,228
BRA,-44.0539,-19.9321,208
BRA,-44.3635,-16.6841,217
BRA,-42.2791,-18.6156,214
BRA,-42.6276,-19.5179,234
BRA,-42.184,-16.6148,225
BRA,-45.9032,-19.8198,212
BRA,-42.3988,-19.8361,222
BRA,-40.9184,-17.2381,239
BRA,-43.8166,-20.8324,194
BRA,-44.3334,-20.3923,200
BRA,-41.8557,-15.9327,206
BRA,-43.6031,-18.2413,192
BRA,-42.7701,-19.8433,224
BRA,-44.8912,-20.1446,214
BRA,-40.9997,-15.7254,215
BRA,-42.1121,-19.3735,226
BRA,-43.2544,-18.961,208
BRA,-42.9627,-20.1627,206
BRA,-45.9007,-20.2868,212
BRA,-41.7977,-20.2058,201
BRA,-43.947,-17.2831,221
BRA,-44.3065,-19.764,212
BRA,-40.7605,-16.6348,221
BRA,-44.9004,-18.7507,228
BRA,-43.0192,-19.2343,213
BRA,-42.279,-20.726,193
BRA,-44.4318,-19.888,212
BRA,-45.4268,-20.4618,202
BRA,-42.3568,-16.9883,230
BRA,-43.4896,-16.4827,212
BRA,-41.5387,-19.0005,241
BRA,-41.9555,-18.8545,238
BRA,-42.9312,-18.7713,198
BRA,-43.0094,-20.5716,206
BRA,-42.7207,-21.0098,219
BRA,-44.9046,-16.8591,233
BRA,-44.1667,-15.6605,240
BRA,-44.0569,-20.0252,203
BRA,-44.7063,-19.9476,214
BRA,-41.9695,-19.6017,217
BRA,-42.2005,-15.4911,208
BRA,-42.1147,-19.5476,212
BRA,-44.3584,-18.7271,221
BRA,-42.4139,-19.4158,238
BRA,-42.5476,-19.4703,225
BRA,-43.2312,-19.6239,202
BRA,-41.234,-18.5712,226
BRA,-45.4598,-22.4225,183
BRA,-43.3182,-19.4158,209
BRA,-41.5017,-16.5571,233
BRA,-44.4211,-20.1983,200
BRA,-46.7525,-20.7375,206
BRA,-44.5801,-20.0818,207
BRA,-43.6141,-20.6769,205
BRA,-41.7672,-16.61,235
BRA,-41.1746,-19.3999,241
BRA,-49.4639,-18.9772,237
BRA,-43.7373,-19.5119,211
BRA,-40.295,-16.1428,244
BRA,-42.7498,-19.647,218
BRA,-43.3132,-15.8022,235
BRA,-44.3639,-15.4802,239
BRA,-45.5015,-20.1442,217
BRA,-43.9894,-20.5339,198
BRA,-42.2589,-17.0831,231
BRA,-42.6651,-20.4542,207
BRA,-41.0117,-16.4375,230
BRA,-41.0229,-16.6522,229
BRA,-42.6775,-19.1729,214
BRA,-40.1841,-15.9009,243
BRA,-43.583,-19.6876,199
BRA,-43.3398,-21.7595,200
BRA,-44.1597,-14.2662,245
BRA,-41.6228,-20.1539,210
BRA,-44.5886,-16.1095,223
BRA,-42.0769,-17.8456,221
BRA,-43.9391,-14.7529,245
BRA,-42.028,-20.2572,194
BRA,-41.9589,-20.3591,188
BRA,-40.9874,-18.7761,236
BRA,-44.6779,-19.5076,215
BRA,-43.414,-20.3765,192
BRA,-42.9546,-21.6979,204
